id,predicted
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,1
3022,1
3023,1
3024,1
3025,0
3026,2
3027,2
3028,3
3029,3
3030,4
3031,4
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,1
3056,1
3057,1
3058,4
3059,2
3060,2
3061,2
3062,2
3063,2
3064,2
3065,2
3066,2
3067,3
3068,3
3069,0
3070,4
3071,4
3072,4
3073,4
3074,4
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,1
3096,1
3097,1
3098,1
3099,1
3100,2
3101,3
3102,0
3103,4
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,4
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,1
3121,1
3122,1
3123,1
3124,1
3125,4
3126,1
3127,2
3128,2
3129,2
3130,2
3131,3
3132,3
3133,3
3134,3
3135,3
3136,4
3137,4
3138,4
3139,4
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,1
3168,1
3169,0
3170,1
3171,1
3172,2
3173,2
3174,2
3175,2
3176,2
3177,2
3178,3
3179,3
3180,0
3181,3
3182,4
3183,4
3184,4
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,4
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,4
3203,0
3204,1
3205,1
3206,2
3207,2
3208,2
3209,3
3210,3
3211,3
3212,3
3213,4
3214,4
3215,4
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0
3224,0
3225,4
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,1
3233,1
3234,1
3235,1
3236,4
3237,2
3238,2
3239,2
3240,2
3241,2
3242,2
3243,3
3244,3
3245,3
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,1
3265,1
3266,1
3267,2
3268,2
3269,0
3270,2
3271,2
3272,2
3273,2
3274,2
3275,2
3276,2
3277,2
3278,2
3279,3
3280,0
3281,3
3282,3
3283,3
3284,4
3285,4
3286,4
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,1
3310,1
3311,1
3312,1
3313,0
3314,1
3315,1
3316,2
3317,2
3318,2
3319,3
3320,3
3321,3
3322,3
3323,0
3324,4
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,4
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,4
3349,0
3350,0
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,0
3360,1
3361,1
3362,1
3363,1
3364,2
3365,2
3366,2
3367,2
3368,2
3369,3
3370,0
3371,3
3372,3
3373,4
3374,4
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,1
3388,1
3389,1
3390,2
3391,2
3392,0
3393,2
3394,2
3395,2
3396,2
3397,2
3398,2
3399,2
3400,2
3401,3
3402,3
3403,4
3404,3
3405,4
3406,4
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,1
3425,0
3426,1
3427,1
3428,2
3429,2
3430,2
3431,2
3432,2
3433,2
3434,2
3435,3
3436,0
3437,3
3438,4
3439,4
3440,4
3441,4
3442,0
3443,0
3444,0
3445,0
3446,0
3447,4
3448,4
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,1
3473,1
3474,1
3475,2
3476,2
3477,2
3478,2
3479,2
3480,2
3481,0
3482,3
3483,3
3484,4
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,2
3513,2
3514,0
3515,2
3516,2
3517,2
3518,2
3519,3
3520,3
3521,3
3522,3
3523,4
3524,4
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,1
3554,1
3555,1
3556,1
3557,2
3558,4
3559,0
3560,2
3561,2
3562,2
3563,3
3564,3
3565,3
3566,3
3567,4
3568,4
3569,4
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,1
3595,2
3596,2
3597,2
3598,2
3599,2
3600,2
3601,2
3602,3
3603,0
3604,3
3605,3
3606,3
3607,4
3608,4
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,0
3637,1
3638,2
3639,2
3640,2
3641,3
3642,3
3643,3
3644,4
3645,4
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,4
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,4
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,2
3690,2
3691,2
3692,0
3693,2
3694,3
3695,3
3696,3
3697,3
3698,3
3699,3
3700,3
3701,3
3702,4
3703,0
3704,4
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,0
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,1
3723,1
3724,1
3725,0
3726,1
3727,2
3728,2
3729,2
3730,2
3731,2
3732,3
3733,4
3734,4
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,2
3756,2
3757,2
3758,0
3759,2
3760,2
3761,2
3762,3
3763,3
3764,3
3765,4
3766,0
3767,0
3768,0
3769,4
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,4
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,1
3790,1
3791,1
3792,0
3793,3
3794,3
3795,3
3796,3
3797,4
3798,4
3799,4
3800,4
3801,0
3802,0
3803,4
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,1
3813,1
3814,0
3815,1
3816,1
3817,2
3818,2
3819,2
3820,2
3821,2
3822,2
3823,3
3824,3
3825,0
3826,3
3827,4
3828,4
3829,4
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,1
3846,1
3847,0
3848,1
3849,1
3850,1
3851,1
3852,2
3853,2
3854,2
3855,2
3856,2
3857,3
3858,0
3859,3
3860,3
3861,3
3862,4
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,2
3888,3
3889,3
3890,3
3891,4
3892,0
3893,4
3894,4
3895,4
3896,4
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,4
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,1
3922,1
3923,1
3924,1
3925,0
3926,1
3927,1
3928,1
3929,1
3930,2
3931,2
3932,2
3933,2
3934,2
3935,3
3936,4
3937,3
3938,3
3939,4
3940,4
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,4
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,1
3967,1
3968,1
3969,0
3970,1
3971,1
3972,2
3973,2
3974,3
3975,3
3976,3
3977,3
3978,3
3979,4
3980,0
3981,4
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,0
4002,4
4003,0
4004,0
4005,0
4006,0
4007,1
4008,1
4009,1
4010,1
4011,2
4012,2
4013,2
4014,0
4015,4
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,1
4042,1
4043,1
4044,1
4045,1
4046,2
4047,4
4048,2
4049,2
4050,2
4051,3
4052,3
4053,4
4054,0
4055,0
4056,0
4057,0
4058,4
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,4
4070,0
4071,0
4072,0
4073,0
4074,0
4075,1
4076,1
4077,1
4078,1
4079,2
4080,4
4081,2
4082,2
4083,2
4084,2
4085,2
4086,2
4087,3
4088,3
4089,3
4090,4
4091,0
4092,4
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,1
4111,1
4112,2
4113,0
4114,0
4115,2
4116,2
4117,2
4118,3
4119,3
4120,3
4121,3
4122,4
4123,4
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,1
4143,1
4144,1
4145,1
4146,1
4147,0
4148,1
4149,2
4150,2
4151,2
4152,2
4153,2
4154,2
4155,3
4156,4
4157,4
4158,2
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,4
4170,0
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,1
4179,1
4180,0
4181,1
4182,1
4183,1
4184,1
4185,2
4186,2
4187,2
4188,3
4189,3
4190,3
4191,0
4192,3
4193,4
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,1
4220,1
4221,1
4222,1
4223,1
4224,0
4225,0
4226,1
4227,1
4228,1
4229,1
4230,1
4231,1
4232,2
4233,2
4234,2
4235,2
4236,0
4237,3
4238,3
4239,3
4240,3
4241,3
4242,4
4243,4
4244,4
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,1
4268,1
4269,4
4270,1
4271,1
4272,1
4273,1
4274,1
4275,1
4276,2
4277,2
4278,2
4279,2
4280,0
4281,2
4282,2
4283,2
4284,3
4285,3
4286,3
4287,3
4288,3
4289,4
4290,4
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,1
4317,1
4318,1
4319,1
4320,1
4321,2
4322,2
4323,2
4324,0
4325,3
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,4
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,1
4349,1
4350,1
4351,1
4352,1
4353,2
4354,2
4355,3
4356,3
4357,3
4358,4
4359,4
4360,4
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,4
4370,0
4371,0
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,2
4379,2
4380,0
4381,2
4382,2
4383,2
4384,3
4385,3
4386,4
4387,4
4388,4
4389,4
4390,4
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,1
4413,0
4414,1
4415,1
4416,2
4417,2
4418,2
4419,2
4420,2
4421,2
4422,3
4423,4
4424,4
4425,4
4426,4
4427,0
4428,0
4429,0
4430,0
4431,0
4432,0
4433,0
4434,0
4435,4
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,4
4448,4
4449,0
4450,0
4451,0
4452,1
4453,1
4454,1
4455,1
4456,2
4457,2
4458,2
4459,4
4460,2
4461,2
4462,2
4463,2
4464,3
4465,3
4466,3
4467,4
4468,4
4469,4
4470,0
4471,4
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,4
4493,1
4494,1
4495,1
4496,1
4497,1
4498,2
4499,2
4500,2
4501,2
4502,2
4503,0
4504,2
4505,3
4506,3
4507,3
4508,3
4509,3
4510,4
4511,4
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,4
4526,0
4527,0
4528,0
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,4
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,2
4544,3
4545,4
4546,4
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,0
4557,0
4558,4
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,1
4574,1
4575,1
4576,1
4577,2
4578,2
4579,2
4580,2
4581,0
4582,2
4583,3
4584,4
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,0
4615,1
4616,1
4617,1
4618,2
4619,2
4620,2
4621,3
4622,3
4623,3
4624,0
4625,4
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,4
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,1
4644,1
4645,2
4646,2
4647,4
4648,2
4649,2
4650,2
4651,2
4652,2
4653,3
4654,0
4655,0
4656,0
4657,0
4658,4
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,4
4670,4
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,4
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,1
4690,1
4691,1
4692,4
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,2
4701,2
4702,2
4703,4
4704,2
4705,2
4706,3
4707,3
4708,3
4709,3
4710,3
4711,3
4712,0
4713,0
4714,4
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,4
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,1
4741,1
4742,1
4743,2
4744,3
4745,3
4746,4
4747,0
4748,4
4749,4
4750,4
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,0
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,2
4777,2
4778,2
4779,2
4780,0
4781,0
4782,3
4783,3
4784,3
4785,3
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,1
4820,1
4821,1
4822,2
4823,2
4824,2
4825,0
4826,2
4827,2
4828,2
4829,2
4830,2
4831,2
4832,3
4833,3
4834,3
4835,3
4836,4
4837,4
4838,4
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,4
4848,2
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,1
4863,1
4864,1
4865,1
4866,1
4867,1
4868,1
4869,0
4870,1
4871,2
4872,2
4873,2
4874,2
4875,2
4876,2
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,1
4902,1
4903,0
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,2
4911,2
4912,2
4913,3
4914,0
4915,3
4916,3
4917,3
4918,3
4919,4
4920,4
4921,4
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,2
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,1
4947,4
4948,1
4949,1
4950,1
4951,2
4952,2
4953,2
4954,2
4955,2
4956,3
4957,3
4958,0
4959,3
4960,3
4961,4
4962,4
4963,2
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,1
4990,1
4991,4
4992,1
4993,1
4994,1
4995,2
4996,2
4997,3
4998,4
4999,0
5000,0
5001,0
5002,4
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,1
5023,1
5024,1
5025,0
5026,1
5027,1
5028,1
5029,1
5030,2
5031,3
5032,3
5033,3
5034,4
5035,4
5036,0
5037,4
5038,4
5039,4
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,1
5065,1
5066,1
5067,1
5068,1
5069,0
5070,2
5071,2
5072,2
5073,2
5074,3
5075,3
5076,3
5077,3
5078,3
5079,3
5080,4
5081,4
5082,4
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,4
5092,0
5093,0
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,2
5102,4
5103,3
5104,4
5105,4
5106,4
5107,4
5108,0
5109,0
5110,0
5111,0
5112,0
5113,4
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,0
5126,1
5127,1
5128,1
5129,2
5130,2
5131,3
5132,3
5133,3
5134,4
5135,4
5136,4
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,4
5148,0
5149,0
5150,0
5151,0
5152,1
5153,1
5154,1
5155,2
5156,2
5157,3
5158,4
5159,3
5160,3
5161,4
5162,4
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,1
5185,1
5186,1
5187,1
5188,2
5189,2
5190,2
5191,0
5192,2
5193,2
5194,3
5195,4
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,1
5230,1
5231,2
5232,2
5233,2
5234,2
5235,2
5236,0
5237,3
5238,3
5239,4
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,1
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,0
5270,1
5271,1
5272,1
5273,2
5274,2
5275,2
5276,2
5277,2
5278,3
5279,3
5280,4
5281,4
5282,4
5283,4
5284,4
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,4
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,4
5303,0
5304,1
5305,1
5306,1
5307,1
5308,1
5309,2
5310,2
5311,2
5312,2
5313,0
5314,2
5315,2
5316,3
5317,3
5318,4
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,1
5333,1
5334,1
5335,0
5336,0
5337,2
5338,2
5339,2
5340,2
5341,3
5342,3
5343,4
5344,4
5345,4
5346,4
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,2
5370,0
5371,0
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,2
5379,2
5380,4
5381,2
5382,2
5383,2
5384,3
5385,4
5386,4
5387,4
5388,4
5389,0
5390,0
5391,4
5392,0
5393,0
5394,1
5395,1
5396,1
5397,1
5398,1
5399,2
5400,2
5401,2
5402,4
5403,2
5404,2
5405,3
5406,3
5407,4
5408,4
5409,0
5410,0
5411,0
5412,0
5413,4
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,1
5428,1
5429,2
5430,2
5431,2
5432,3
5433,3
5434,4
5435,0
5436,4
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,4
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,1
5467,1
5468,1
5469,0
5470,1
5471,1
5472,1
5473,2
5474,2
5475,0
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,1
5487,1
5488,1
5489,2
5490,2
5491,0
5492,3
5493,4
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,1
5512,1
5513,0
5514,1
5515,1
5516,2
5517,2
5518,2
5519,3
5520,3
5521,3
5522,0
5523,0
5524,4
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,1
5535,4
5536,1
5537,1
5538,1
5539,2
5540,2
5541,2
5542,2
5543,4
5544,0
5545,0
5546,4
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,1
5556,1
5557,4
5558,0
5559,4
5560,2
5561,2
5562,2
5563,2
5564,2
5565,3
5566,3
5567,3
5568,4
5569,4
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,1
5589,1
5590,1
5591,1
5592,0
5593,2
5594,2
5595,2
5596,2
5597,3
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,1
5616,1
5617,1
5618,1
5619,1
5620,1
5621,2
5622,2
5623,2
5624,2
5625,0
5626,4
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,4
5637,0
5638,0
5639,0
5640,0
5641,0
5642,1
5643,2
5644,3
5645,3
5646,3
5647,4
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,2
5667,2
5668,3
5669,0
5670,4
5671,3
5672,3
5673,3
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,4
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,1
5691,1
5692,4
5693,2
5694,2
5695,2
5696,2
5697,2
5698,2
5699,3
5700,3
5701,3
5702,3
5703,4
5704,3
5705,4
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,1
5713,1
5714,4
5715,1
5716,1
5717,1
5718,1
5719,1
5720,2
5721,3
5722,3
5723,4
5724,4
5725,0
5726,4
5727,4
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,4
5736,0
5737,1
5738,1
5739,1
5740,2
5741,2
5742,2
5743,2
5744,2
5745,2
5746,2
5747,4
5748,2
5749,3
5750,3
5751,3
5752,4
5753,0
5754,0
5755,0
5756,0
5757,4
5758,4
5759,1
5760,1
5761,1
5762,2
5763,2
5764,2
5765,2
5766,2
5767,2
5768,3
5769,0
5770,3
5771,3
5772,4
5773,0
5774,0
5775,0
5776,0
5777,0
5778,0
5779,0
5780,4
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
5795,0
